Date,Level1,Level2,Level3,Level4
2019-04-02 20:00:00,19,27.9,17.8,10.89
2019-04-02 21:00:00,70,25.2,73.4,10.84
2019-04-02 22:00:00,23,20.8,78.3,9.04
2019-04-02 23:00:00,59,16.6,13.7,9.04
2019-04-03 00:00:00,33,24.3,28.7,9.4
2019-04-03 01:00:00,21,32.4,38.5,10.59
2019-04-03 02:00:00,79,32.0,70.1,9.82
2019-04-03 03:00:00,19,27.7,38.3,10.48
2019-04-03 04:00:00,62,21.8,62.8,10.17
2019-04-03 05:00:00,10,20.5,47.8,9.35
2019-04-03 06:00:00,25,25.7,53.7,10.38
2019-04-03 07:00:00,13,20.8,59.5,9.56
2019-04-03 08:00:00,22,18.4,51.3,9.46
2019-04-03 09:00:00,54,35.0,37.7,9.25
2019-04-03 10:00:00,58,22.4,45.5,9.63
2019-04-03 11:00:00,61,35.3,66.8,10.82
2019-04-03 12:00:00,69,35.4,79.8,9.19
2019-04-03 13:00:00,63,15.6,74.9,9.25
2019-04-03 14:00:00,79,20.2,21.2,9.46
2019-04-03 15:00:00,21,23.8,51.8,10.08
2019-04-03 16:00:00,55,22.2,70.2,10.47
2019-04-03 17:00:00,35,31.4,40.7,10.17
2019-04-03 18:00:00,69,31.7,39.2,9.64
2019-04-03 19:00:00,50,36.9,61.5,9.15
2019-04-03 20:00:00,62,29.0,57.4,10.7
2019-04-03 21:00:00,76,20.5,64.0,10.3
2019-04-03 22:00:00,51,30.5,14.2,9.19
2019-04-03 23:00:00,45,29.1,38.6,10.71
2019-04-04 00:00:00,43,22.7,24.4,10.91
2019-04-04 01:00:00,20,19.2,69.9,10.51
2019-04-04 02:00:00,43,34.8,73.7,10.92
2019-04-04 03:00:00,12,26.2,46.7,9.07
2019-04-04 04:00:00,61,31.7,37.8,10.54
2019-04-04 05:00:00,54,21.7,45.1,10.54
2019-04-04 06:00:00,10,29.3,29.7,10.04
2019-04-04 07:00:00,35,16.7,44.9,10.93
2019-04-04 08:00:00,32,23.9,15.5,10.53
2019-04-04 09:00:00,68,26.1,61.0,9.81
2019-04-04 10:00:00,63,20.5,53.9,10.93
2019-04-04 11:00:00,38,27.0,30.9,10.29
2019-04-04 12:00:00,32,23.4,12.4,9.99
2019-04-04 13:00:00,73,29.2,26.4,9.55
2019-04-04 14:00:00,20,19.0,64.5,9.99
2019-04-04 15:00:00,18,24.4,21.8,9.56
2019-04-04 16:00:00,30,22.0,28.7,10.54
2019-04-04 17:00:00,48,34.6,77.3,10.41
2019-04-04 18:00:00,70,25.2,33.1,9.84
2019-04-04 19:00:00,73,28.4,69.0,10.22
2019-04-04 20:00:00,17,24.2,12.7,9.68
2019-04-04 21:00:00,42,20.6,33.6,10.03
2019-04-04 22:00:00,53,28.8,26.8,9.16
2019-04-04 23:00:00,33,19.4,33.0,10.34
2019-04-05 00:00:00,21,20.0,77.9,9.46
2019-04-05 01:00:00,29,15.9,35.1,10.46
2019-04-05 02:00:00,25,22.8,53.3,9.58
2019-04-05 03:00:00,33,21.0,17.3,10.61
2019-04-05 04:00:00,51,21.2,48.4,9.8
2019-04-05 05:00:00,57,35.3,25.0,9.87
2019-04-05 06:00:00,39,26.0,15.8,10.16
2019-04-05 07:00:00,65,35.3,16.9,9.01
2019-04-05 08:00:00,36,19.8,44.9,10.96
2019-04-05 09:00:00,28,37.1,55.3,9.44
2019-04-05 10:00:00,48,25.8,59.0,10.28
2019-04-05 11:00:00,15,36.3,48.7,9.97
2019-04-05 12:00:00,31,27.8,19.7,9.79
2019-04-05 13:00:00,28,30.2,25.3,10.61
2019-04-05 14:00:00,63,19.8,30.2,10.34
2019-04-05 15:00:00,58,17.0,64.4,10.21
2019-04-05 16:00:00,19,33.5,18.8,10.14
2019-04-05 17:00:00,14,31.8,21.9,9.54
2019-04-05 18:00:00,50,17.5,52.2,10.67
2019-04-05 19:00:00,65,22.6,42.2,9.37
2019-04-05 20:00:00,61,31.8,51.3,10.7
2019-04-05 21:00:00,17,23.8,67.9,10.62
2019-04-05 22:00:00,60,17.1,54.0,10.8
2019-04-05 23:00:00,79,17.6,59.8,9.71
2019-04-06 00:00:00,62,18.5,74.5,10.06
2019-04-06 01:00:00,20,21.1,67.9,10.26
2019-04-06 02:00:00,70,34.0,76.7,9.87
2019-04-06 03:00:00,41,14.7,43.1,9.98
2019-04-06 04:00:00,51,36.9,60.3,10.85
2019-04-06 05:00:00,42,15.6,53.4,10.49
2019-04-06 06:00:00,71,21.6,17.6,9.39
2019-04-06 07:00:00,47,19.6,35.7,10.42
2019-04-06 08:00:00,65,37.7,77.1,9.33
2019-04-06 09:00:00,51,18.1,20.7,9.42
2019-04-06 10:00:00,48,24.8,14.8,10.42
2019-04-06 11:00:00,30,20.5,65.4,10.07
2019-04-06 12:00:00,65,24.4,34.5,10.94
2019-04-06 13:00:00,27,30.6,62.3,10.26
2019-04-06 14:00:00,11,35.4,33.3,10.99
2019-04-06 15:00:00,22,20.2,56.2,9.59
2019-04-06 16:00:00,10,28.0,74.0,9.53
2019-04-06 17:00:00,65,28.4,19.0,9.59
2019-04-06 18:00:00,54,35.5,73.4,10.48
2019-04-06 19:00:00,63,16.8,51.5,9.15
2019-04-06 20:00:00,32,26.0,36.4,9.76
2019-04-06 21:00:00,22,24.6,59.6,10.84
2019-04-06 22:00:00,39,25.6,39.3,10.83
2019-04-06 23:00:00,34,23.1,58.9,9.21
2019-04-07 00:00:00,57,30.9,50.9,10.47
2019-04-07 01:00:00,68,35.0,35.2,10.58
2019-04-07 02:00:00,22,33.3,74.3,9.68
2019-04-07 03:00:00,72,29.4,58.1,10.55
2019-04-07 04:00:00,30,15.9,14.7,9.04
2019-04-07 05:00:00,60,22.4,70.1,9.58
2019-04-07 06:00:00,67,21.6,20.9,10.44
2019-04-07 07:00:00,64,29.4,78.1,9.33
2019-04-07 08:00:00,77,36.4,46.3,10.47
2019-04-07 09:00:00,18,24.7,71.7,10.58
2019-04-07 10:00:00,10,29.1,40.8,10.87
2019-04-07 11:00:00,65,35.9,70.3,10.58
2019-04-07 12:00:00,37,29.7,35.3,10.17
2019-04-07 13:00:00,18,29.5,48.2,9.8
2019-04-07 14:00:00,13,26.5,69.2,9.35
2019-04-07 15:00:00,58,35.4,77.5,10.55
2019-04-07 16:00:00,60,14.3,48.8,9.09
2019-04-07 17:00:00,30,18.5,29.9,10.62
2019-04-07 18:00:00,17,16.1,71.5,10.83
2019-04-07 19:00:00,57,33.2,60.9,10.29
2019-04-07 20:00:00,54,34.6,59.0,9.11
2019-04-07 21:00:00,68,29.5,61.2,10.85
2019-04-07 22:00:00,63,21.4,78.2,9.71
2019-04-07 23:00:00,76,22.8,42.8,10.34
2019-04-08 00:00:00,73,37.8,19.1,9.88
2019-04-08 01:00:00,39,35.9,46.1,10.33
2019-04-08 02:00:00,79,19.4,63.3,10.99
2019-04-08 03:00:00,67,17.9,46.4,9.19
2019-04-08 04:00:00,11,25.4,44.1,10.38
2019-04-08 05:00:00,35,37.2,65.9,10.44
2019-04-08 06:00:00,60,33.1,34.8,9.75
2019-04-08 07:00:00,77,18.0,79.1,10.46
2019-04-08 08:00:00,47,26.0,60.3,9.19
2019-04-08 09:00:00,32,21.1,46.7,10.66
2019-04-08 10:00:00,15,29.9,45.9,9.86
2019-04-08 11:00:00,60,25.5,50.5,10.42
2019-04-08 12:00:00,33,19.1,20.1,10.66
2019-04-08 13:00:00,15,34.0,62.1,9.8
2019-04-08 14:00:00,73,26.2,38.9,9.37
2019-04-08 15:00:00,74,15.5,46.4,10.4
2019-04-08 16:00:00,38,37.9,12.6,9.02
2019-04-08 17:00:00,55,19.7,61.9,9.37
2019-04-08 18:00:00,24,29.7,26.4,9.05
2019-04-08 19:00:00,63,28.7,25.1,10.34
2019-04-08 20:00:00,29,33.4,22.4,9.85
2019-04-08 21:00:00,14,27.0,17.8,9.96
2019-04-08 22:00:00,12,20.8,30.1,10.35
2019-04-08 23:00:00,33,27.0,27.0,9.12
2019-04-09 00:00:00,60,31.6,42.6,9.44
2019-04-09 01:00:00,62,24.9,75.3,10.24
2019-04-09 02:00:00,55,35.2,56.6,10.58
2019-04-09 03:00:00,67,33.5,55.2,10.18
2019-04-09 04:00:00,16,14.8,45.3,10.34
2019-04-09 05:00:00,53,36.9,59.7,9.0
2019-04-09 06:00:00,16,21.1,27.8,10.52
2019-04-09 07:00:00,13,18.1,71.2,9.56
2019-04-09 08:00:00,30,20.0,65.8,10.99
2019-04-09 09:00:00,75,23.6,21.8,10.65
2019-04-09 10:00:00,56,23.0,72.8,9.48
2019-04-09 11:00:00,58,37.8,61.5,9.03
2019-04-09 12:00:00,28,34.1,52.4,10.96
2019-04-09 13:00:00,72,20.9,64.7,10.56
2019-04-09 14:00:00,26,37.7,52.7,10.06
2019-04-09 15:00:00,39,34.1,78.3,9.04
2019-04-09 16:00:00,54,14.7,28.8,9.16
2019-04-09 17:00:00,70,36.5,76.7,10.57
2019-04-09 18:00:00,18,16.9,39.9,9.29
2019-04-09 19:00:00,66,17.2,12.5,10.69
2019-04-09 20:00:00,47,16.9,67.5,9.64
2019-04-09 21:00:00,54,33.3,72.3,9.81
2019-04-09 22:00:00,42,31.4,56.9,9.11
2019-04-09 23:00:00,67,23.2,75.0,9.39
2019-04-10 00:00:00,22,37.9,78.3,10.64
2019-04-10 01:00:00,67,16.6,12.7,9.17
2019-04-10 02:00:00,17,25.1,30.7,10.63
2019-04-10 03:00:00,76,34.4,29.8,10.42
2019-04-10 04:00:00,51,30.6,51.1,9.45
2019-04-10 05:00:00,35,32.3,51.9,9.36
2019-04-10 06:00:00,67,29.9,29.8,9.35
2019-04-10 07:00:00,63,21.0,68.9,10.19
2019-04-10 08:00:00,76,22.0,69.7,10.35
2019-04-10 09:00:00,18,37.0,64.3,10.58
2019-04-10 10:00:00,12,22.2,33.4,9.42
2019-04-10 11:00:00,63,27.1,73.6,9.21
2019-04-10 12:00:00,59,20.9,50.9,9.94
2019-04-10 13:00:00,58,19.9,45.9,10.61
2019-04-10 14:00:00,50,37.9,63.5,9.18
2019-04-10 15:00:00,66,19.0,51.3,10.63
2019-04-10 16:00:00,42,27.6,39.3,9.22
2019-04-10 17:00:00,36,17.3,16.1,10.24
2019-04-10 18:00:00,35,20.6,25.3,10.82
2019-04-10 19:00:00,69,25.5,30.2,10.55
2019-04-10 20:00:00,51,22.2,43.0,9.23
2019-04-10 21:00:00,57,37.3,71.5,10.24
2019-04-10 22:00:00,38,19.4,46.2,10.39
2019-04-10 23:00:00,18,18.7,39.3,10.98
2019-04-11 00:00:00,64,17.3,75.2,10.8
2019-04-11 01:00:00,72,24.9,16.1,10.07
2019-04-11 02:00:00,42,24.8,24.9,10.63
2019-04-11 03:00:00,56,25.0,34.4,9.93
2019-04-11 04:00:00,48,37.6,31.9,9.14
2019-04-11 05:00:00,26,35.7,37.9,10.19
2019-04-11 06:00:00,66,20.6,29.3,10.86
2019-04-11 07:00:00,13,30.6,18.5,9.4
2019-04-11 08:00:00,22,26.9,16.9,10.8
2019-04-11 09:00:00,26,27.6,51.6,10.41
2019-04-11 10:00:00,34,30.9,21.8,9.49
2019-04-11 11:00:00,27,33.4,73.3,9.08
2019-04-11 12:00:00,65,29.5,67.3,10.41
2019-04-11 13:00:00,45,17.1,61.4,9.38
2019-04-11 14:00:00,48,20.0,60.6,9.92
2019-04-11 15:00:00,38,23.8,67.7,10.81
2019-04-11 16:00:00,10,33.9,60.9,10.82
2019-04-11 17:00:00,66,33.8,31.9,10.57
2019-04-11 18:00:00,21,17.5,19.6,10.38
2019-04-11 19:00:00,17,19.5,53.5,10.8
2019-04-11 20:00:00,36,27.5,32.2,10.96
2019-04-11 21:00:00,52,23.4,46.2,9.23
2019-04-11 22:00:00,24,19.2,19.4,9.55
2019-04-11 23:00:00,24,16.2,77.4,10.64
2019-04-12 00:00:00,48,17.0,19.7,9.38
2019-04-12 01:00:00,30,16.1,67.7,10.48
2019-04-12 02:00:00,47,15.7,78.5,9.02
2019-04-12 03:00:00,40,25.9,21.8,10.85
2019-04-12 04:00:00,17,27.4,69.6,10.81
2019-04-12 05:00:00,71,31.0,30.6,9.18
2019-04-12 06:00:00,77,26.5,75.2,10.87
2019-04-12 07:00:00,64,24.1,30.5,10.61
2019-04-12 08:00:00,29,31.0,24.0,9.47
2019-04-12 09:00:00,55,25.2,36.3,9.13
2019-04-12 10:00:00,48,30.1,32.8,9.09
2019-04-12 11:00:00,50,30.5,29.4,9.71
2019-04-12 12:00:00,27,22.8,71.0,9.05
2019-04-12 13:00:00,46,15.6,49.9,10.81
2019-04-12 14:00:00,28,29.9,39.8,10.3
2019-04-12 15:00:00,14,34.6,21.9,10.53
2019-04-12 16:00:00,44,34.5,31.1,10.16
2019-04-12 17:00:00,52,31.2,51.5,9.39
2019-04-12 18:00:00,15,29.2,39.2,9.64
2019-04-12 19:00:00,57,31.1,75.0,9.17
2019-04-12 20:00:00,65,35.8,18.0,10.52
2019-04-12 21:00:00,78,16.2,40.4,9.35
2019-04-12 22:00:00,48,17.5,20.3,10.51
2019-04-12 23:00:00,75,33.0,25.0,9.08
2019-04-13 00:00:00,50,21.5,47.8,9.59
2019-04-13 01:00:00,24,22.7,73.0,9.38
2019-04-13 02:00:00,57,29.5,75.4,9.11
2019-04-13 03:00:00,65,34.0,16.9,10.88
2019-04-13 04:00:00,76,27.8,21.9,9.7
2019-04-13 05:00:00,30,32.3,22.9,10.95
2019-04-13 06:00:00,49,35.0,23.1,10.7
2019-04-13 07:00:00,24,18.2,69.1,9.5
2019-04-13 08:00:00,59,29.4,12.8,10.07
2019-04-13 09:00:00,13,14.7,54.5,10.02
2019-04-13 10:00:00,68,15.7,37.9,10.3
2019-04-13 11:00:00,15,37.6,73.6,10.82
2019-04-13 12:00:00,11,21.8,75.8,9.85
2019-04-13 13:00:00,42,24.9,48.2,9.39
2019-04-13 14:00:00,58,19.3,43.4,9.77
2019-04-13 15:00:00,71,17.5,48.3,10.81
2019-04-13 16:00:00,34,25.4,58.8,10.25
2019-04-13 17:00:00,37,21.0,12.9,9.9
2019-04-13 18:00:00,79,32.3,38.0,9.96
2019-04-13 19:00:00,70,26.2,33.9,9.88
2019-04-13 20:00:00,15,33.6,34.1,9.58
2019-04-13 21:00:00,16,37.2,25.4,10.91
2019-04-13 22:00:00,52,20.1,46.7,9.03
2019-04-13 23:00:00,28,20.5,18.6,10.62
2019-04-14 00:00:00,65,27.0,54.5,10.07
2019-04-14 01:00:00,12,14.8,77.9,10.02
2019-04-14 02:00:00,64,21.3,29.6,10.97
2019-04-14 03:00:00,22,25.6,12.4,10.18
2019-04-14 04:00:00,16,26.1,56.4,9.82
2019-04-14 05:00:00,58,17.5,32.9,9.31
2019-04-14 06:00:00,49,26.9,65.6,10.0
2019-04-14 07:00:00,47,21.8,22.7,9.51
2019-04-14 08:00:00,31,27.5,46.2,9.07
2019-04-14 09:00:00,29,15.3,63.5,9.68
2019-04-14 10:00:00,36,24.6,58.4,10.12
2019-04-14 11:00:00,14,33.5,32.5,10.85
2019-04-14 12:00:00,47,30.3,76.0,10.35
2019-04-14 13:00:00,65,37.0,20.7,9.92
2019-04-14 14:00:00,41,28.9,53.2,10.88
2019-04-14 15:00:00,72,26.3,24.8,9.68
2019-04-14 16:00:00,40,15.2,50.9,9.86
2019-04-14 17:00:00,55,19.8,14.5,9.63
2019-04-14 18:00:00,32,25.0,76.3,10.29
2019-04-14 19:00:00,32,33.6,32.1,10.62
2019-04-14 20:00:00,76,20.6,20.3,9.62
2019-04-14 21:00:00,46,23.0,66.7,10.87
2019-04-14 22:00:00,29,34.1,22.7,10.33
2019-04-14 23:00:00,27,21.4,60.2,10.93
2019-04-15 00:00:00,64,24.8,51.0,9.21
2019-04-15 01:00:00,35,18.4,35.9,9.06
2019-04-15 02:00:00,73,21.4,41.5,9.97
2019-04-15 03:00:00,64,28.5,14.4,9.83
2019-04-15 04:00:00,68,22.0,65.3,9.01
2019-04-15 05:00:00,60,19.0,16.9,9.36
2019-04-15 06:00:00,38,36.6,28.6,10.3
2019-04-15 07:00:00,19,15.0,30.1,10.81
2019-04-15 08:00:00,36,23.8,44.3,9.32
2019-04-15 09:00:00,36,21.7,45.0,9.44
2019-04-15 10:00:00,69,37.7,46.7,9.04
2019-04-15 11:00:00,13,31.2,48.6,10.56
2019-04-15 12:00:00,49,33.0,49.0,9.31
2019-04-15 13:00:00,43,16.3,22.6,10.01
2019-04-15 14:00:00,28,29.6,40.4,10.65
2019-04-15 15:00:00,35,34.9,43.0,10.65
2019-04-15 16:00:00,61,14.4,45.4,10.9
2019-04-15 17:00:00,34,30.9,24.7,10.78
2019-04-15 18:00:00,70,26.9,44.6,10.78
2019-04-15 19:00:00,79,20.0,16.6,9.65
2019-04-15 20:00:00,31,34.5,12.1,10.53
2019-04-15 21:00:00,10,24.4,33.5,9.84
2019-04-15 22:00:00,46,20.2,57.8,9.31
2019-04-15 23:00:00,66,18.2,25.1,9.59
2019-04-16 00:00:00,37,32.2,65.8,9.11
2019-04-16 01:00:00,22,23.2,61.1,10.29
2019-04-16 02:00:00,39,36.2,28.7,10.2
2019-04-16 03:00:00,61,35.7,57.9,10.02
2019-04-16 04:00:00,48,27.2,76.4,9.98
2019-04-16 05:00:00,31,25.2,21.6,10.33
2019-04-16 06:00:00,30,19.1,78.9,10.76
2019-04-16 07:00:00,30,31.4,36.5,9.13
2019-04-16 08:00:00,18,29.0,17.4,10.62
2019-04-16 09:00:00,37,33.4,44.3,9.38
2019-04-16 10:00:00,30,35.3,55.7,10.51
2019-04-16 11:00:00,41,31.7,48.5,9.85
2019-04-16 12:00:00,70,30.6,64.0,10.26
2019-04-16 13:00:00,29,14.1,28.8,10.14
2019-04-16 14:00:00,61,36.2,21.3,9.14
2019-04-16 15:00:00,76,21.0,54.4,10.78
2019-04-16 16:00:00,19,17.3,55.7,9.29
2019-04-16 17:00:00,60,22.0,41.2,10.56
2019-04-16 18:00:00,77,24.7,72.1,9.12
2019-04-16 19:00:00,59,29.3,68.6,9.91
2019-04-16 20:00:00,39,33.0,44.1,10.59
2019-04-16 21:00:00,35,26.0,40.2,10.3
2019-04-16 22:00:00,32,23.3,57.0,10.4
2019-04-16 23:00:00,23,34.2,69.1,10.11
2019-04-17 00:00:00,51,31.1,50.2,10.66
2019-04-17 01:00:00,24,33.9,66.8,10.22
2019-04-17 02:00:00,75,29.0,21.5,9.71
2019-04-17 03:00:00,67,23.2,29.5,9.4
2019-04-17 04:00:00,41,21.3,54.8,9.81
2019-04-17 05:00:00,31,29.0,13.2,10.45
2019-04-17 06:00:00,74,20.7,15.3,10.44
2019-04-17 07:00:00,61,19.9,41.9,10.15
2019-04-17 08:00:00,68,37.1,13.4,10.56
2019-04-17 09:00:00,35,18.9,14.9,9.47
2019-04-17 10:00:00,22,28.2,19.6,10.57
2019-04-17 11:00:00,22,36.2,70.0,9.03
2019-04-17 12:00:00,47,33.5,35.3,10.76
2019-04-17 13:00:00,70,18.4,45.0,9.21
2019-04-17 14:00:00,71,30.9,19.0,10.03
2019-04-17 15:00:00,63,20.5,22.0,10.84
2019-04-17 16:00:00,15,36.2,79.3,9.76
2019-04-17 17:00:00,55,23.1,33.6,9.11
2019-04-17 18:00:00,46,20.5,18.2,9.71
2019-04-17 19:00:00,77,19.8,59.4,9.46
2019-04-17 20:00:00,14,37.8,51.1,9.05
2019-04-17 21:00:00,56,36.7,72.5,9.59
2019-04-17 22:00:00,56,19.2,72.1,9.18
2019-04-17 23:00:00,29,23.3,52.7,10.93
2019-04-18 00:00:00,61,25.1,67.6,10.4
2019-04-18 01:00:00,42,33.5,50.4,10.48
2019-04-18 02:00:00,36,30.2,27.5,9.17
2019-04-18 03:00:00,40,22.2,38.8,9.98
2019-04-18 04:00:00,30,25.3,37.7,9.14
2019-04-18 05:00:00,24,30.0,33.4,10.85
2019-04-18 06:00:00,79,35.0,75.9,10.69
2019-04-18 07:00:00,68,27.9,77.6,10.2
2019-04-18 08:00:00,67,30.9,55.8,9.24
2019-04-18 09:00:00,75,19.0,14.4,9.63
2019-04-18 10:00:00,51,33.0,35.9,10.66
2019-04-18 11:00:00,55,14.2,44.1,10.31
2019-04-18 12:00:00,53,21.1,34.2,9.31
2019-04-18 13:00:00,16,27.4,28.3,9.62
2019-04-18 14:00:00,39,31.4,14.2,10.24
2019-04-18 15:00:00,58,34.3,51.2,9.47
2019-04-18 16:00:00,76,19.0,67.0,9.25
2019-04-18 17:00:00,27,19.9,43.4,9.59
2019-04-18 18:00:00,78,36.0,26.9,9.38
2019-04-18 19:00:00,45,16.6,41.2,9.24
2019-04-18 20:00:00,32,18.2,19.4,9.48
2019-04-18 21:00:00,41,36.8,13.9,9.28
2019-04-18 22:00:00,74,31.3,44.1,9.64
2019-04-18 23:00:00,36,33.2,75.5,10.29
2019-04-19 00:00:00,55,32.2,65.0,9.71
2019-04-19 01:00:00,53,19.9,68.7,10.0
2019-04-19 02:00:00,43,30.3,26.0,10.61
2019-04-19 03:00:00,75,22.4,25.9,9.53
2019-04-19 04:00:00,38,26.8,59.2,10.22
2019-04-19 05:00:00,64,28.9,62.3,10.3
2019-04-19 06:00:00,10,24.7,28.7,9.51
2019-04-19 07:00:00,15,24.8,40.2,9.64
2019-04-19 08:00:00,53,33.4,62.1,9.41
2019-04-19 09:00:00,20,32.1,48.9,10.54
2019-04-19 10:00:00,41,36.8,35.2,9.08
2019-04-19 11:00:00,52,33.5,23.4,9.53
2019-04-19 12:00:00,46,32.8,40.3,9.04
2019-04-19 13:00:00,53,29.4,42.2,10.26
2019-04-19 14:00:00,22,19.7,75.3,9.79
2019-04-19 15:00:00,25,28.2,67.5,9.03
2019-04-19 16:00:00,24,36.5,33.4,9.12
2019-04-19 17:00:00,26,36.1,73.1,10.25
2019-04-19 18:00:00,70,29.9,44.1,9.82
2019-04-19 19:00:00,44,15.0,30.7,10.17
2019-04-19 20:00:00,50,16.4,44.9,10.19
2019-04-19 21:00:00,46,15.0,64.1,10.61
2019-04-19 22:00:00,23,37.4,23.8,9.52
2019-04-19 23:00:00,48,31.6,24.1,10.71
2019-04-20 00:00:00,38,28.7,28.8,10.44
2019-04-20 01:00:00,38,14.3,30.8,9.22
2019-04-20 02:00:00,42,29.5,35.6,9.35
2019-04-20 03:00:00,50,29.3,37.9,9.51
2019-04-20 04:00:00,36,33.2,18.7,10.95
2019-04-20 05:00:00,61,18.1,41.8,10.35
2019-04-20 06:00:00,79,36.7,38.7,10.5
2019-04-20 07:00:00,29,27.2,35.2,10.41
2019-04-20 08:00:00,66,27.0,67.7,9.45
2019-04-20 09:00:00,62,35.7,26.1,9.13
2019-04-20 10:00:00,70,28.2,21.1,9.71
2019-04-20 11:00:00,25,35.3,33.6,9.95
2019-04-20 12:00:00,65,14.9,54.4,10.69
2019-04-20 13:00:00,34,24.2,18.2,10.99
2019-04-20 14:00:00,65,26.8,74.1,10.76
2019-04-20 15:00:00,53,31.0,46.4,9.07
2019-04-20 16:00:00,27,30.7,64.8,10.49
2019-04-20 17:00:00,76,31.2,27.4,10.17
2019-04-20 18:00:00,38,24.9,47.6,10.45
2019-04-20 19:00:00,78,15.3,61.4,10.66
2019-04-20 20:00:00,54,35.1,77.5,10.36
2019-04-20 21:00:00,79,36.2,41.7,9.72
2019-04-20 22:00:00,34,28.0,38.8,10.54
2019-04-20 23:00:00,10,31.6,65.9,10.56
2019-04-21 00:00:00,78,20.1,38.0,10.31
2019-04-21 01:00:00,48,33.9,61.4,9.95
2019-04-21 02:00:00,31,27.4,46.6,9.14
2019-04-21 03:00:00,57,24.7,30.6,9.99
2019-04-21 04:00:00,34,20.2,21.5,10.2
2019-04-21 05:00:00,19,17.4,66.3,9.33
2019-04-21 06:00:00,39,26.3,53.6,9.68
2019-04-21 07:00:00,30,20.7,78.6,9.02
2019-04-21 08:00:00,20,22.6,48.3,9.58
2019-04-21 09:00:00,51,35.4,25.6,9.92
2019-04-21 10:00:00,78,19.2,70.3,10.23
2019-04-21 11:00:00,79,17.7,44.7,10.81
2019-04-21 12:00:00,25,28.0,30.1,10.13
2019-04-21 13:00:00,58,29.0,48.0,9.63
2019-04-21 14:00:00,48,35.2,76.5,10.49
2019-04-21 15:00:00,64,29.8,23.7,9.46
2019-04-21 16:00:00,21,33.3,49.8,10.5
2019-04-21 17:00:00,30,20.8,63.6,9.32
2019-04-21 18:00:00,74,16.4,77.1,9.53
2019-04-21 19:00:00,45,20.5,20.2,10.22
2019-04-21 20:00:00,15,15.4,53.0,10.8
2019-04-21 21:00:00,66,14.9,50.9,10.81
2019-04-21 22:00:00,36,25.7,45.1,10.94
2019-04-21 23:00:00,53,22.0,22.4,10.75
2019-04-22 00:00:00,26,14.9,63.3,9.0
2019-04-22 01:00:00,32,28.9,56.0,10.01
2019-04-22 02:00:00,37,27.5,77.2,9.92
2019-04-22 03:00:00,55,16.4,43.5,10.76
2019-04-22 04:00:00,75,20.1,43.0,10.25
2019-04-22 05:00:00,34,33.0,55.0,10.08
2019-04-22 06:00:00,47,20.3,75.1,10.11
2019-04-22 07:00:00,42,16.5,39.5,9.32
2019-04-22 08:00:00,78,19.0,48.9,10.69
2019-04-22 09:00:00,39,30.7,52.0,9.11
2019-04-22 10:00:00,16,24.6,39.7,9.45
2019-04-22 11:00:00,33,15.1,36.9,9.69
2019-04-22 12:00:00,15,22.5,17.2,9.02
2019-04-22 13:00:00,48,28.0,39.0,9.2
2019-04-22 14:00:00,23,31.6,14.2,9.55
2019-04-22 15:00:00,12,36.1,22.3,9.71
2019-04-22 16:00:00,62,31.0,77.4,10.77
2019-04-22 17:00:00,41,21.9,40.5,10.1
2019-04-22 18:00:00,39,17.2,71.5,9.51
2019-04-22 19:00:00,58,37.1,28.7,10.82
2019-04-22 20:00:00,24,26.8,15.1,9.79
2019-04-22 21:00:00,49,16.0,73.9,9.1
2019-04-22 22:00:00,68,17.7,54.6,10.54
2019-04-22 23:00:00,34,21.0,73.1,9.42
2019-04-23 00:00:00,52,20.3,20.8,9.74
2019-04-23 01:00:00,70,33.8,51.4,10.44
2019-04-23 02:00:00,58,15.6,37.7,9.95
2019-04-23 03:00:00,56,18.2,27.7,9.52
2019-04-23 04:00:00,56,14.4,74.6,9.71
2019-04-23 05:00:00,49,16.2,69.8,9.08
2019-04-23 06:00:00,10,30.1,47.5,10.09
2019-04-23 07:00:00,59,29.6,40.7,10.92
2019-04-23 08:00:00,19,27.8,69.0,10.86
2019-04-23 09:00:00,50,18.7,52.2,10.65
2019-04-23 10:00:00,40,31.2,60.3,10.64
2019-04-23 11:00:00,62,19.5,17.1,10.56
2019-04-23 12:00:00,77,29.4,15.9,10.3
2019-04-23 13:00:00,65,28.0,55.6,9.96
2019-04-23 14:00:00,37,24.9,16.5,9.76
2019-04-23 15:00:00,34,21.0,22.2,9.27
2019-04-23 16:00:00,54,24.8,32.0,9.91
2019-04-23 17:00:00,66,33.1,20.8,10.63
2019-04-23 18:00:00,46,34.6,51.4,10.39
2019-04-23 19:00:00,12,30.4,36.8,10.51
2019-04-23 20:00:00,53,23.6,37.8,9.38
2019-04-23 21:00:00,22,19.2,63.5,10.54
2019-04-23 22:00:00,74,23.2,17.7,9.53
2019-04-23 23:00:00,77,14.9,25.6,10.69
2019-04-24 00:00:00,23,15.4,67.3,10.75
2019-04-24 01:00:00,13,29.7,50.6,9.03
2019-04-24 02:00:00,52,34.0,77.0,9.66
2019-04-24 03:00:00,44,32.0,46.6,9.38
2019-04-24 04:00:00,44,35.5,73.1,10.91
2019-04-24 05:00:00,23,26.3,45.9,9.87
2019-04-24 06:00:00,64,23.5,46.3,9.17
2019-04-24 07:00:00,68,22.8,53.0,9.4
2019-04-24 08:00:00,27,34.5,39.7,10.85
